date,sku_id,customer_id,units_sold,revenue,unit_price,promo_flag
2024-01-09,SKU210,C007,79,102.7,1.3,False
2024-01-09,SKU210,C008,75,97.5,1.3,False
2024-01-09,SKU210,C009,33,42.9,1.3,False
2024-01-09,SKU210,C010,68,88.4,1.3,False
2024-01-09,SKU300,C001,55,82.5,1.5,False
2024-01-09,SKU300,C002,49,73.5,1.5,False
2024-01-09,SKU300,C003,55,82.5,1.5,False
2024-01-09,SKU300,C004,31,46.5,1.5,False
2024-01-09,SKU300,C005,30,45.0,1.5,False
2024-01-09,SKU300,C006,33,49.5,1.5,False
2024-01-09,SKU300,C007,48,72.0,1.5,False
2024-01-09,SKU300,C008,38,57.0,1.5,False
2024-01-09,SKU300,C009,40,60.0,1.5,False
2024-01-09,SKU300,C010,51,76.5,1.5,False
2024-01-09,SKU310,C001,34,51.0,1.5,False
2024-01-09,SKU310,C002,43,64.5,1.5,False
2024-01-09,SKU310,C003,47,70.5,1.5,False
2024-01-09,SKU310,C004,16,24.0,1.5,False
2024-01-09,SKU310,C005,31,46.5,1.5,False
2024-01-09,SKU310,C006,26,39.0,1.5,False
2024-01-09,SKU310,C007,48,72.0,1.5,False
2024-01-09,SKU310,C008,43,64.5,1.5,False
2024-01-09,SKU310,C009,48,72.0,1.5,False
2024-01-09,SKU310,C010,34,51.0,1.5,False
2024-01-10,SKU100,C001,176,316.8,1.8,False
2024-01-10,SKU100,C002,151,271.8,1.8,False
2024-01-10,SKU100,C003,160,288.0,1.8,False
2024-01-10,SKU100,C004,101,181.8,1.8,False
2024-01-10,SKU100,C005,98,176.4,1.8,False
2024-01-10,SKU100,C006,103,185.4,1.8,False
2024-01-10,SKU100,C007,175,315.0,1.8,False
2024-01-10,SKU100,C008,197,354.6,1.8,False
2024-01-10,SKU100,C009,168,302.4,1.8,False
2024-01-10,SKU100,C010,190,342.0,1.8,False
2024-01-10,SKU110,C001,126,239.4,1.9,False
2024-01-10,SKU110,C002,93,176.7,1.9,False
2024-01-10,SKU110,C003,115,218.5,1.9,False
2024-01-10,SKU110,C004,78,148.2,1.9,False
2024-01-10,SKU110,C005,101,191.9,1.9,False
2024-01-10,SKU110,C006,67,127.3,1.9,False
2024-01-10,SKU110,C007,138,262.2,1.9,False
2024-01-10,SKU110,C008,141,267.9,1.9,False
2024-01-10,SKU110,C009,109,207.1,1.9,False
2024-01-10,SKU110,C010,110,209.0,1.9,False
2024-01-10,SKU200,C001,67,80.4,1.2,False
2024-01-10,SKU200,C002,93,111.6,1.2,False
2024-01-10,SKU200,C003,79,94.8,1.2,False
2024-01-10,SKU200,C004,51,61.2,1.2,False
2024-01-10,SKU200,C005,47,56.4,1.2,False
2024-01-10,SKU200,C006,50,60.0,1.2,False
2024-01-10,SKU200,C007,80,96.0,1.2,False
2024-01-10,SKU200,C008,99,118.8,1.2,False
2024-01-10,SKU200,C009,73,87.6,1.2,False
2024-01-10,SKU200,C010,76,91.2,1.2,False
2024-01-10,SKU210,C001,62,80.6,1.3,False
2024-01-10,SKU210,C002,82,106.6,1.3,False
2024-01-10,SKU210,C003,78,101.4,1.3,False
2024-01-10,SKU210,C004,32,41.6,1.3,False
2024-01-10,SKU210,C005,43,55.9,1.3,False
2024-01-10,SKU210,C006,36,46.8,1.3,False
2024-01-10,SKU210,C007,63,81.9,1.3,False
2024-01-10,SKU210,C008,78,101.4,1.3,False
2024-01-10,SKU210,C009,73,94.9,1.3,False
2024-01-10,SKU210,C010,72,93.6,1.3,False
2024-01-10,SKU300,C001,36,54.0,1.5,False
2024-01-10,SKU300,C002,46,69.0,1.5,False
2024-01-10,SKU300,C003,56,84.0,1.5,False
2024-01-10,SKU300,C004,40,60.0,1.5,False
2024-01-10,SKU300,C005,27,40.5,1.5,False
2024-01-10,SKU300,C006,37,55.5,1.5,False
2024-01-10,SKU300,C007,46,69.0,1.5,False
2024-01-10,SKU300,C008,69,103.5,1.5,False
2024-01-10,SKU300,C009,59,88.5,1.5,False
2024-01-10,SKU300,C010,60,90.0,1.5,False
2024-01-10,SKU310,C001,43,64.5,1.5,False
2024-01-10,SKU310,C002,33,49.5,1.5,False
2024-01-10,SKU310,C003,36,54.0,1.5,False
2024-01-10,SKU310,C004,27,40.5,1.5,False
2024-01-10,SKU310,C005,20,30.0,1.5,False
2024-01-10,SKU310,C006,35,52.5,1.5,False
2024-01-10,SKU310,C007,47,70.5,1.5,False
2024-01-10,SKU310,C008,46,69.0,1.5,False
2024-01-10,SKU310,C009,45,67.5,1.5,False
2024-01-10,SKU310,C010,50,75.0,1.5,False
2024-01-11,SKU100,C001,178,320.4,1.8,False
2024-01-11,SKU100,C002,178,320.4,1.8,False
2024-01-11,SKU100,C003,196,352.8,1.8,False
2024-01-11,SKU100,C004,99,178.2,1.8,False
2024-01-11,SKU100,C005,121,217.8,1.8,False
2024-01-11,SKU100,C006,119,214.2,1.8,False
2024-01-11,SKU100,C007,197,354.6,1.8,False
2024-01-11,SKU100,C008,161,289.8,1.8,False
2024-01-11,SKU100,C009,177,318.6,1.8,False
2024-01-11,SKU100,C010,168,302.4,1.8,False
2024-01-11,SKU110,C001,102,193.8,1.9,False
2024-01-11,SKU110,C002,89,169.1,1.9,False
2024-01-11,SKU110,C003,84,159.6,1.9,False
2024-01-11,SKU110,C004,65,123.5,1.9,False
2024-01-11,SKU110,C005,67,127.3,1.9,False
2024-01-11,SKU110,C006,82,155.8,1.9,False
2024-01-11,SKU110,C007,116,220.4,1.9,False
2024-01-11,SKU110,C008,148,281.2,1.9,False
2024-01-11,SKU110,C009,107,203.3,1.9,False
2024-01-11,SKU110,C010,106,201.4,1.9,False
2024-01-11,SKU200,C001,76,91.2,1.2,False
2024-01-11,SKU200,C002,66,79.2,1.2,False
2024-01-11,SKU200,C003,83,99.6,1.2,False
2024-01-11,SKU200,C004,42,50.4,1.2,False
2024-01-11,SKU200,C005,42,50.4,1.2,False
2024-01-11,SKU200,C006,33,39.6,1.2,False
2024-01-11,SKU200,C007,96,115.2,1.2,False
2024-01-11,SKU200,C008,82,98.4,1.2,False
2024-01-11,SKU200,C009,90,108.0,1.2,False
2024-01-11,SKU200,C010,64,76.8,1.2,False
2024-01-11,SKU210,C001,57,74.1,1.3,False
2024-01-11,SKU210,C002,43,55.9,1.3,False
2024-01-11,SKU210,C003,61,79.3,1.3,False
2024-01-11,SKU210,C004,50,65.0,1.3,False
2024-01-11,SKU210,C005,41,53.3,1.3,False
2024-01-11,SKU210,C006,43,55.9,1.3,False
2024-01-11,SKU210,C007,76,98.8,1.3,False
2024-01-11,SKU210,C008,80,104.0,1.3,False
2024-01-11,SKU210,C009,79,102.7,1.3,False
2024-01-11,SKU210,C010,61,79.3,1.3,False
2024-01-11,SKU300,C001,48,72.0,1.5,False
2024-01-11,SKU300,C002,35,52.5,1.5,False
2024-01-11,SKU300,C003,56,84.0,1.5,False
2024-01-11,SKU300,C004,26,39.0,1.5,False
2024-01-11,SKU300,C005,45,67.5,1.5,False
2024-01-11,SKU300,C006,14,21.0,1.5,False
2024-01-11,SKU300,C007,50,75.0,1.5,False
2024-01-11,SKU300,C008,66,99.0,1.5,False
2024-01-11,SKU300,C009,59,88.5,1.5,False
2024-01-11,SKU300,C010,48,72.0,1.5,False
2024-01-11,SKU310,C001,38,57.0,1.5,False
2024-01-11,SKU310,C002,38,57.0,1.5,False
2024-01-11,SKU310,C003,40,60.0,1.5,False
2024-01-11,SKU310,C004,24,36.0,1.5,False
2024-01-11,SKU310,C005,22,33.0,1.5,False
2024-01-11,SKU310,C006,19,28.5,1.5,False
2024-01-11,SKU310,C007,59,88.5,1.5,False
2024-01-11,SKU310,C008,62,93.0,1.5,False
2024-01-11,SKU310,C009,44,66.0,1.5,False
2024-01-11,SKU310,C010,44,66.0,1.5,False
2024-01-12,SKU100,C001,179,322.2,1.8,False
2024-01-12,SKU100,C002,160,288.0,1.8,False
2024-01-12,SKU100,C003,188,338.4,1.8,False
2024-01-12,SKU100,C004,103,185.4,1.8,False
2024-01-12,SKU100,C005,106,190.8,1.8,False
2024-01-12,SKU100,C006,98,176.4,1.8,False
2024-01-12,SKU100,C007,226,406.8,1.8,False
2024-01-12,SKU100,C008,223,401.4,1.8,False
2024-01-12,SKU100,C009,208,374.4,1.8,False
2024-01-12,SKU100,C010,187,336.6,1.8,False
2024-01-12,SKU110,C001,157,298.3,1.9,False
2024-01-12,SKU110,C002,115,218.5,1.9,False
2024-01-12,SKU110,C003,109,207.1,1.9,False
2024-01-12,SKU110,C004,72,136.8,1.9,False
2024-01-12,SKU110,C005,84,159.6,1.9,False
2024-01-12,SKU110,C006,74,140.6,1.9,False
2024-01-12,SKU110,C007,121,229.9,1.9,False
2024-01-12,SKU110,C008,147,279.3,1.9,False
2024-01-12,SKU110,C009,123,233.7,1.9,False
2024-01-12,SKU110,C010,118,224.2,1.9,False
2024-01-12,SKU200,C001,51,61.2,1.2,False
2024-01-12,SKU200,C002,55,66.0,1.2,False
2024-01-12,SKU200,C003,72,86.4,1.2,False
2024-01-12,SKU200,C004,49,58.8,1.2,False
2024-01-12,SKU200,C005,34,40.8,1.2,False
2024-01-12,SKU200,C006,43,51.6,1.2,False
2024-01-12,SKU200,C007,111,133.2,1.2,False
2024-01-12,SKU200,C008,97,116.4,1.2,False
2024-01-12,SKU200,C009,70,84.0,1.2,False
2024-01-12,SKU200,C010,80,96.0,1.2,False
2024-01-12,SKU210,C001,65,84.5,1.3,False
2024-01-12,SKU210,C002,74,96.2,1.3,False
2024-01-12,SKU210,C003,65,84.5,1.3,False
2024-01-12,SKU210,C004,49,63.7,1.3,False
2024-01-12,SKU210,C005,42,54.6,1.3,False
2024-01-12,SKU210,C006,40,52.0,1.3,False
2024-01-12,SKU210,C007,72,93.6,1.3,False
2024-01-12,SKU210,C008,70,91.0,1.3,False
2024-01-12,SKU210,C009,77,100.1,1.3,False
2024-01-12,SKU210,C010,49,63.7,1.3,False
2024-01-12,SKU300,C001,48,72.0,1.5,False
2024-01-12,SKU300,C002,58,87.0,1.5,False
2024-01-12,SKU300,C003,68,102.0,1.5,False
2024-01-12,SKU300,C004,35,52.5,1.5,False
2024-01-12,SKU300,C005,37,55.5,1.5,False
2024-01-12,SKU300,C006,21,31.5,1.5,False
2024-01-12,SKU300,C007,62,93.0,1.5,False
2024-01-12,SKU300,C008,45,67.5,1.5,False
2024-01-12,SKU300,C009,45,67.5,1.5,False
2024-01-12,SKU300,C010,50,75.0,1.5,False
2024-01-12,SKU310,C001,37,55.5,1.5,False
2024-01-12,SKU310,C002,42,63.0,1.5,False
2024-01-12,SKU310,C003,46,69.0,1.5,False
2024-01-12,SKU310,C004,35,52.5,1.5,False
2024-01-12,SKU310,C005,26,39.0,1.5,False
2024-01-12,SKU310,C006,33,49.5,1.5,False
2024-01-12,SKU310,C007,53,79.5,1.5,False
2024-01-12,SKU310,C008,41,61.5,1.5,False
2024-01-12,SKU310,C009,45,67.5,1.5,False
2024-01-12,SKU310,C010,42,63.0,1.5,False
2024-01-13,SKU100,C001,165,297.0,1.8,False
2024-01-13,SKU100,C002,139,250.2,1.8,False
2024-01-13,SKU100,C003,180,324.0,1.8,False
2024-01-13,SKU100,C004,98,176.4,1.8,False
2024-01-13,SKU100,C005,115,207.0,1.8,False
2024-01-13,SKU100,C006,109,196.2,1.8,False
2024-01-13,SKU100,C007,211,379.8,1.8,False
2024-01-13,SKU100,C008,178,320.4,1.8,False
2024-01-13,SKU100,C009,197,354.6,1.8,False
2024-01-13,SKU100,C010,151,271.8,1.8,False
2024-01-13,SKU110,C001,102,193.8,1.9,False
2024-01-13,SKU110,C002,112,212.8,1.9,False
2024-01-13,SKU110,C003,109,207.1,1.9,False
2024-01-13,SKU110,C004,54,102.6,1.9,False
2024-01-13,SKU110,C005,55,104.5,1.9,False
2024-01-13,SKU110,C006,73,138.7,1.9,False
2024-01-13,SKU110,C007,138,262.2,1.9,False
2024-01-13,SKU110,C008,132,250.8,1.9,False
2024-01-13,SKU110,C009,113,214.7,1.9,False
2024-01-13,SKU110,C010,127,241.3,1.9,False
2024-01-13,SKU200,C001,91,109.2,1.2,False
2024-01-13,SKU200,C002,69,82.8,1.2,False
2024-01-13,SKU200,C003,68,81.6,1.2,False
2024-01-13,SKU200,C004,47,56.4,1.2,False
2024-01-13,SKU200,C005,37,44.4,1.2,False
2024-01-13,SKU200,C006,40,48.0,1.2,False
2024-01-13,SKU200,C007,84,100.8,1.2,False
2024-01-13,SKU200,C008,93,111.6,1.2,False
2024-01-13,SKU200,C009,69,82.8,1.2,False
2024-01-13,SKU200,C010,100,120.0,1.2,False
2024-01-13,SKU210,C001,71,92.3,1.3,False
2024-01-13,SKU210,C002,63,81.9,1.3,False
2024-01-13,SKU210,C003,74,96.2,1.3,False
2024-01-13,SKU210,C004,33,42.9,1.3,False
2024-01-13,SKU210,C005,36,46.8,1.3,False
2024-01-13,SKU210,C006,43,55.9,1.3,False
2024-01-13,SKU210,C007,78,101.4,1.3,False
2024-01-13,SKU210,C008,64,83.2,1.3,False
2024-01-13,SKU210,C009,76,98.8,1.3,False
2024-01-13,SKU210,C010,54,70.2,1.3,False
2024-01-13,SKU300,C001,48,72.0,1.5,False
2024-01-13,SKU300,C002,38,57.0,1.5,False
2024-01-13,SKU300,C003,26,39.0,1.5,False
2024-01-13,SKU300,C004,31,46.5,1.5,False
2024-01-13,SKU300,C005,36,54.0,1.5,False
2024-01-13,SKU300,C006,34,51.0,1.5,False
2024-01-13,SKU300,C007,62,93.0,1.5,False
2024-01-13,SKU300,C008,47,70.5,1.5,False
2024-01-13,SKU300,C009,56,84.0,1.5,False
2024-01-13,SKU300,C010,33,49.5,1.5,False
2024-01-13,SKU310,C001,43,64.5,1.5,False
2024-01-13,SKU310,C002,55,82.5,1.5,False
2024-01-13,SKU310,C003,51,76.5,1.5,False
2024-01-13,SKU310,C004,36,54.0,1.5,False
2024-01-13,SKU310,C005,12,18.0,1.5,False
2024-01-13,SKU310,C006,27,40.5,1.5,False
2024-01-13,SKU310,C007,47,70.5,1.5,False
2024-01-13,SKU310,C008,36,54.0,1.5,False
2024-01-13,SKU310,C009,57,85.5,1.5,False
2024-01-13,SKU310,C010,43,64.5,1.5,False
2024-01-14,SKU100,C001,169,304.2,1.8,False
2024-01-14,SKU100,C002,200,360.0,1.8,False
2024-01-14,SKU100,C003,198,356.4,1.8,False
2024-01-14,SKU100,C004,91,163.8,1.8,False
2024-01-14,SKU100,C005,110,198.0,1.8,False
2024-01-14,SKU100,C006,75,135.0,1.8,False
2024-01-14,SKU100,C007,179,322.2,1.8,False
2024-01-14,SKU100,C008,186,334.8,1.8,False
2024-01-14,SKU100,C009,162,291.6,1.8,False
2024-01-14,SKU100,C010,181,325.8,1.8,False
2024-01-14,SKU110,C001,128,243.2,1.9,False
2024-01-14,SKU110,C002,127,241.3,1.9,False
2024-01-14,SKU110,C003,105,199.5,1.9,False
2024-01-14,SKU110,C004,77,146.3,1.9,False
2024-01-14,SKU110,C005,73,138.7,1.9,False
2024-01-14,SKU110,C006,60,114.0,1.9,False
2024-01-14,SKU110,C007,113,214.7,1.9,False
2024-01-14,SKU110,C008,157,298.3,1.9,False
2024-01-14,SKU110,C009,145,275.5,1.9,False
2024-01-14,SKU110,C010,125,237.5,1.9,False
2024-01-14,SKU200,C001,82,98.4,1.2,False
2024-01-14,SKU200,C002,70,84.0,1.2,False
2024-01-14,SKU200,C003,88,105.6,1.2,False
2024-01-14,SKU200,C004,52,62.4,1.2,False
2024-01-14,SKU200,C005,42,50.4,1.2,False
2024-01-14,SKU200,C006,41,49.2,1.2,False
2024-01-14,SKU200,C007,93,111.6,1.2,False
2024-01-14,SKU200,C008,89,106.8,1.2,False
2024-01-14,SKU200,C009,83,99.6,1.2,False
2024-01-14,SKU200,C010,70,84.0,1.2,False
2024-01-14,SKU210,C001,77,100.1,1.3,False
2024-01-14,SKU210,C002,70,91.0,1.3,False
2024-01-14,SKU210,C003,59,76.7,1.3,False
2024-01-14,SKU210,C004,39,50.7,1.3,False
2024-01-14,SKU210,C005,49,63.7,1.3,False
2024-01-14,SKU210,C006,35,45.5,1.3,False
2024-01-14,SKU210,C007,70,91.0,1.3,False
2024-01-14,SKU210,C008,65,84.5,1.3,False
2024-01-14,SKU210,C009,52,67.6,1.3,False
2024-01-14,SKU210,C010,87,113.1,1.3,False
2024-01-14,SKU300,C001,53,79.5,1.5,False
2024-01-14,SKU300,C002,41,61.5,1.5,False
2024-01-14,SKU300,C003,57,85.5,1.5,False
2024-01-14,SKU300,C004,28,42.0,1.5,False
2024-01-14,SKU300,C005,31,46.5,1.5,False
2024-01-14,SKU300,C006,34,51.0,1.5,False
2024-01-14,SKU300,C007,51,76.5,1.5,False
2024-01-14,SKU300,C008,73,109.5,1.5,False
2024-01-14,SKU300,C009,37,55.5,1.5,False
2024-01-14,SKU300,C010,50,75.0,1.5,False
2024-01-14,SKU310,C001,44,66.0,1.5,False
2024-01-14,SKU310,C002,44,66.0,1.5,False
2024-01-14,SKU310,C003,47,70.5,1.5,False
2024-01-14,SKU310,C004,23,34.5,1.5,False
2024-01-14,SKU310,C005,23,34.5,1.5,False
2024-01-14,SKU310,C006,24,36.0,1.5,False
2024-01-14,SKU310,C007,60,90.0,1.5,False
2024-01-14,SKU310,C008,57,85.5,1.5,False
2024-01-14,SKU310,C009,42,63.0,1.5,False
2024-01-14,SKU310,C010,50,75.0,1.5,False
2024-01-15,SKU100,C001,192,345.6,1.8,False
2024-01-15,SKU100,C002,164,295.2,1.8,False
2024-01-15,SKU100,C003,189,340.2,1.8,False
2024-01-15,SKU100,C004,100,180.0,1.8,False
2024-01-15,SKU100,C005,109,196.2,1.8,False
2024-01-15,SKU100,C006,89,160.2,1.8,False
2024-01-15,SKU100,C007,184,331.2,1.8,False
2024-01-15,SKU100,C008,174,313.2,1.8,False
2024-01-15,SKU100,C009,185,333.0,1.8,False
2024-01-15,SKU100,C010,143,257.4,1.8,False
2024-01-15,SKU110,C001,134,254.6,1.9,False
2024-01-15,SKU110,C002,111,210.9,1.9,False
2024-01-15,SKU110,C003,97,184.3,1.9,False
2024-01-15,SKU110,C004,64,121.6,1.9,False
2024-01-15,SKU110,C005,83,157.7,1.9,False
2024-01-15,SKU110,C006,62,117.8,1.9,False
2024-01-15,SKU110,C007,153,290.7,1.9,False
2024-01-15,SKU110,C008,126,239.4,1.9,False
2024-01-15,SKU110,C009,114,216.6,1.9,False
2024-01-15,SKU110,C010,123,233.7,1.9,False
2024-01-15,SKU200,C001,75,90.0,1.2,False
2024-01-15,SKU200,C002,84,100.8,1.2,False
2024-01-15,SKU200,C003,68,81.6,1.2,False
2024-01-15,SKU200,C004,64,76.8,1.2,False
2024-01-15,SKU200,C005,38,45.6,1.2,False
2024-01-15,SKU200,C006,48,57.6,1.2,False
2024-01-15,SKU200,C007,79,94.8,1.2,False
2024-01-15,SKU200,C008,85,102.0,1.2,False
2024-01-15,SKU200,C009,91,109.2,1.2,False
2024-01-15,SKU200,C010,54,64.8,1.2,False
2024-01-15,SKU210,C001,75,97.5,1.3,False
2024-01-15,SKU210,C002,53,68.9,1.3,False
2024-01-15,SKU210,C003,54,70.2,1.3,False
2024-01-15,SKU210,C004,32,41.6,1.3,False
2024-01-15,SKU210,C005,40,52.0,1.3,False
2024-01-15,SKU210,C006,29,37.7,1.3,False
2024-01-15,SKU210,C007,92,119.6,1.3,False
2024-01-15,SKU210,C008,82,106.6,1.3,False
2024-01-15,SKU210,C009,67,87.1,1.3,False
2024-01-15,SKU210,C010,75,97.5,1.3,False
2024-01-15,SKU300,C001,61,91.5,1.5,False
2024-01-15,SKU300,C002,36,54.0,1.5,False
2024-01-15,SKU300,C003,35,52.5,1.5,False
2024-01-15,SKU300,C004,22,33.0,1.5,False
2024-01-15,SKU300,C005,26,39.0,1.5,False
2024-01-15,SKU300,C006,31,46.5,1.5,False
2024-01-15,SKU300,C007,55,82.5,1.5,False
2024-01-15,SKU300,C008,57,85.5,1.5,False
2024-01-15,SKU300,C009,55,82.5,1.5,False
2024-01-15,SKU300,C010,60,90.0,1.5,False
2024-01-15,SKU310,C001,48,72.0,1.5,False
2024-01-15,SKU310,C002,50,75.0,1.5,False
2024-01-15,SKU310,C003,47,70.5,1.5,False
2024-01-15,SKU310,C004,29,43.5,1.5,False
2024-01-15,SKU310,C005,30,45.0,1.5,False
2024-01-15,SKU310,C006,19,28.5,1.5,False
2024-01-15,SKU310,C007,46,69.0,1.5,False
2024-01-15,SKU310,C008,48,72.0,1.5,False
2024-01-15,SKU310,C009,43,64.5,1.5,False
2024-01-15,SKU310,C010,46,69.0,1.5,False
2024-01-16,SKU100,C001,190,342.0,1.8,False
2024-01-16,SKU100,C002,148,266.4,1.8,False
2024-01-16,SKU100,C003,161,289.8,1.8,False
2024-01-16,SKU100,C004,115,207.0,1.8,False
2024-01-16,SKU100,C005,99,178.2,1.8,False
2024-01-16,SKU100,C006,117,210.6,1.8,False
2024-01-16,SKU100,C007,178,320.4,1.8,False
2024-01-16,SKU100,C008,213,383.4,1.8,False
2024-01-16,SKU100,C009,170,306.0,1.8,False
2024-01-16,SKU100,C010,192,345.6,1.8,False
2024-01-16,SKU110,C001,133,252.7,1.9,False
2024-01-16,SKU110,C002,114,216.6,1.9,False
2024-01-16,SKU110,C003,136,258.4,1.9,False
2024-01-16,SKU110,C004,54,102.6,1.9,False
2024-01-16,SKU110,C005,78,148.2,1.9,False
2024-01-16,SKU110,C006,70,133.0,1.9,False
2024-01-16,SKU110,C007,148,281.2,1.9,False
2024-01-16,SKU110,C008,141,267.9,1.9,False
2024-01-16,SKU110,C009,127,241.3,1.9,False
2024-01-16,SKU110,C010,127,241.3,1.9,False
2024-01-16,SKU200,C001,98,117.6,1.2,False
2024-01-16,SKU200,C002,79,94.8,1.2,False
2024-01-16,SKU200,C003,90,108.0,1.2,False
2024-01-16,SKU200,C004,34,40.8,1.2,False
2024-01-16,SKU200,C005,48,57.6,1.2,False
2024-01-16,SKU200,C006,43,51.6,1.2,False
2024-01-16,SKU200,C007,100,120.0,1.2,False
2024-01-16,SKU200,C008,84,100.8,1.2,False
2024-01-16,SKU200,C009,75,90.0,1.2,False
2024-01-16,SKU200,C010,84,100.8,1.2,False
2024-01-16,SKU210,C001,74,96.2,1.3,False
2024-01-16,SKU210,C002,74,96.2,1.3,False
2024-01-16,SKU210,C003,62,80.6,1.3,False
2024-01-16,SKU210,C004,50,65.0,1.3,False
2024-01-16,SKU210,C005,22,28.6,1.3,False
2024-01-16,SKU210,C006,42,54.6,1.3,False
2024-01-16,SKU210,C007,93,120.9,1.3,False
2024-01-16,SKU210,C008,89,115.7,1.3,False
2024-01-16,SKU210,C009,60,78.0,1.3,False
2024-01-16,SKU210,C010,55,71.5,1.3,False
2024-01-16,SKU300,C001,65,97.5,1.5,False
2024-01-16,SKU300,C002,48,72.0,1.5,False
2024-01-16,SKU300,C003,46,69.0,1.5,False
2024-01-16,SKU300,C004,20,30.0,1.5,False
2024-01-16,SKU300,C005,31,46.5,1.5,False
2024-01-16,SKU300,C006,25,37.5,1.5,False
2024-01-16,SKU300,C007,51,76.5,1.5,False
2024-01-16,SKU300,C008,39,58.5,1.5,False
2024-01-16,SKU300,C009,45,67.5,1.5,False
2024-01-16,SKU300,C010,42,63.0,1.5,False
2024-01-16,SKU310,C001,39,58.5,1.5,False
2024-01-16,SKU310,C002,36,54.0,1.5,False
2024-01-16,SKU310,C003,43,64.5,1.5,False
2024-01-16,SKU310,C004,27,40.5,1.5,False
2024-01-16,SKU310,C005,28,42.0,1.5,False
2024-01-16,SKU310,C006,25,37.5,1.5,False
2024-01-16,SKU310,C007,56,84.0,1.5,False
2024-01-16,SKU310,C008,67,100.5,1.5,False
2024-01-16,SKU310,C009,46,69.0,1.5,False
2024-01-16,SKU310,C010,45,67.5,1.5,False
2024-01-17,SKU100,C001,139,250.2,1.8,False
2024-01-17,SKU100,C002,167,300.6,1.8,False
2024-01-17,SKU100,C003,175,315.0,1.8,False
2024-01-17,SKU100,C004,78,140.4,1.8,False
2024-01-17,SKU100,C005,105,189.0,1.8,False
2024-01-17,SKU100,C006,128,230.4,1.8,False
2024-01-17,SKU100,C007,184,331.2,1.8,False
2024-01-17,SKU100,C008,192,345.6,1.8,False
2024-01-17,SKU100,C009,169,304.2,1.8,False
2024-01-17,SKU100,C010,150,270.0,1.8,False
2024-01-17,SKU110,C001,92,174.8,1.9,False
2024-01-17,SKU110,C002,138,262.2,1.9,False
2024-01-17,SKU110,C003,109,207.1,1.9,False
2024-01-17,SKU110,C004,75,142.5,1.9,False
2024-01-17,SKU110,C005,74,140.6,1.9,False
2024-01-17,SKU110,C006,61,115.9,1.9,False
2024-01-17,SKU110,C007,122,231.8,1.9,False
2024-01-17,SKU110,C008,98,186.2,1.9,False
2024-01-17,SKU110,C009,125,237.5,1.9,False
2024-01-17,SKU110,C010,107,203.3,1.9,False
2024-01-17,SKU200,C001,75,90.0,1.2,False
2024-01-17,SKU200,C002,67,80.4,1.2,False
2024-01-17,SKU200,C003,73,87.6,1.2,False
2024-01-17,SKU200,C004,53,63.6,1.2,False
2024-01-17,SKU200,C005,43,51.6,1.2,False
2024-01-17,SKU200,C006,39,46.8,1.2,False
2024-01-17,SKU200,C007,64,76.8,1.2,False
2024-01-17,SKU200,C008,79,94.8,1.2,False
2024-01-17,SKU200,C009,82,98.4,1.2,False
2024-01-17,SKU200,C010,62,74.4,1.2,False
2024-01-17,SKU210,C001,72,93.6,1.3,False
2024-01-17,SKU210,C002,57,74.1,1.3,False
2024-01-17,SKU210,C003,67,87.1,1.3,False
2024-01-17,SKU210,C004,36,46.8,1.3,False
2024-01-17,SKU210,C005,45,58.5,1.3,False
2024-01-17,SKU210,C006,39,50.7,1.3,False
2024-01-17,SKU210,C007,76,98.8,1.3,False
2024-01-17,SKU210,C008,66,85.8,1.3,False
2024-01-17,SKU210,C009,54,70.2,1.3,False
2024-01-17,SKU210,C010,73,94.9,1.3,False
2024-01-17,SKU300,C001,45,67.5,1.5,False
2024-01-17,SKU300,C002,50,75.0,1.5,False
2024-01-17,SKU300,C003,54,81.0,1.5,False
2024-01-17,SKU300,C004,38,57.0,1.5,False
2024-01-17,SKU300,C005,30,45.0,1.5,False
2024-01-17,SKU300,C006,36,54.0,1.5,False
2024-01-17,SKU300,C007,44,66.0,1.5,False
2024-01-17,SKU300,C008,57,85.5,1.5,False
2024-01-17,SKU300,C009,46,69.0,1.5,False
2024-01-17,SKU300,C010,52,78.0,1.5,False
2024-01-17,SKU310,C001,31,46.5,1.5,False
2024-01-17,SKU310,C002,54,81.0,1.5,False
2024-01-17,SKU310,C003,60,90.0,1.5,False
2024-01-17,SKU310,C004,31,46.5,1.5,False
2024-01-17,SKU310,C005,24,36.0,1.5,False
2024-01-17,SKU310,C006,21,31.5,1.5,False
2024-01-17,SKU310,C007,33,49.5,1.5,False
2024-01-17,SKU310,C008,55,82.5,1.5,False
2024-01-17,SKU310,C009,36,54.0,1.5,False
2024-01-17,SKU310,C010,53,79.5,1.5,False
2024-01-18,SKU100,C001,165,297.0,1.8,False
2024-01-18,SKU100,C002,149,268.2,1.8,False
2024-01-18,SKU100,C003,155,279.0,1.8,False
2024-01-18,SKU100,C004,104,187.2,1.8,False
2024-01-18,SKU100,C005,107,192.6,1.8,False
2024-01-18,SKU100,C006,103,185.4,1.8,False
2024-01-18,SKU100,C007,156,280.8,1.8,False
2024-01-18,SKU100,C008,184,331.2,1.8,False
2024-01-18,SKU100,C009,177,318.6,1.8,False
2024-01-18,SKU100,C010,149,268.2,1.8,False
2024-01-18,SKU110,C001,124,235.6,1.9,False
2024-01-18,SKU110,C002,110,209.0,1.9,False
2024-01-18,SKU110,C003,118,224.2,1.9,False
