date,sku_id,region,pos_units
2024-01-28,SKU300,ANZ-South,83
2024-01-28,SKU300,ANZ-East,112
2024-01-28,SKU300,ANZ-West,106
2024-01-28,SKU310,ANZ-North,73
2024-01-28,SKU310,ANZ-South,75
2024-01-28,SKU310,ANZ-East,99
2024-01-28,SKU310,ANZ-West,90
2024-01-29,SKU100,ANZ-North,349
2024-01-29,SKU100,ANZ-South,350
2024-01-29,SKU100,ANZ-East,292
2024-01-29,SKU100,ANZ-West,377
2024-01-29,SKU110,ANZ-North,239
2024-01-29,SKU110,ANZ-South,257
2024-01-29,SKU110,ANZ-East,287
2024-01-29,SKU110,ANZ-West,240
2024-01-29,SKU200,ANZ-North,156
2024-01-29,SKU200,ANZ-South,195
2024-01-29,SKU200,ANZ-East,166
2024-01-29,SKU200,ANZ-West,150
2024-01-29,SKU210,ANZ-North,140
2024-01-29,SKU210,ANZ-South,133
2024-01-29,SKU210,ANZ-East,144
2024-01-29,SKU210,ANZ-West,118
2024-01-29,SKU300,ANZ-North,120
2024-01-29,SKU300,ANZ-South,104
2024-01-29,SKU300,ANZ-East,95
2024-01-29,SKU300,ANZ-West,92
2024-01-29,SKU310,ANZ-North,92
2024-01-29,SKU310,ANZ-South,74
2024-01-29,SKU310,ANZ-East,90
2024-01-29,SKU310,ANZ-West,107
2024-01-30,SKU100,ANZ-North,398
2024-01-30,SKU100,ANZ-South,347
2024-01-30,SKU100,ANZ-East,393
2024-01-30,SKU100,ANZ-West,381
2024-01-30,SKU110,ANZ-North,183
2024-01-30,SKU110,ANZ-South,259
2024-01-30,SKU110,ANZ-East,183
2024-01-30,SKU110,ANZ-West,254
2024-01-30,SKU200,ANZ-North,166
2024-01-30,SKU200,ANZ-South,128
2024-01-30,SKU200,ANZ-East,164
2024-01-30,SKU200,ANZ-West,137
2024-01-30,SKU210,ANZ-North,127
2024-01-30,SKU210,ANZ-South,128
2024-01-30,SKU210,ANZ-East,157
2024-01-30,SKU210,ANZ-West,132
2024-01-30,SKU300,ANZ-North,86
2024-01-30,SKU300,ANZ-South,75
2024-01-30,SKU300,ANZ-East,87
2024-01-30,SKU300,ANZ-West,107
2024-01-30,SKU310,ANZ-North,97
2024-01-30,SKU310,ANZ-South,89
2024-01-30,SKU310,ANZ-East,89
2024-01-30,SKU310,ANZ-West,106
2024-01-31,SKU100,ANZ-North,302
2024-01-31,SKU100,ANZ-South,315
2024-01-31,SKU100,ANZ-East,386
2024-01-31,SKU100,ANZ-West,382
2024-01-31,SKU110,ANZ-North,209
2024-01-31,SKU110,ANZ-South,239
2024-01-31,SKU110,ANZ-East,243
2024-01-31,SKU110,ANZ-West,259
2024-01-31,SKU200,ANZ-North,157
2024-01-31,SKU200,ANZ-South,151
2024-01-31,SKU200,ANZ-East,172
2024-01-31,SKU200,ANZ-West,168
2024-01-31,SKU210,ANZ-North,118
2024-01-31,SKU210,ANZ-South,105
2024-01-31,SKU210,ANZ-East,126
2024-01-31,SKU210,ANZ-West,138
2024-01-31,SKU300,ANZ-North,127
2024-01-31,SKU300,ANZ-South,115
2024-01-31,SKU300,ANZ-East,78
2024-01-31,SKU300,ANZ-West,119
2024-01-31,SKU310,ANZ-North,84
2024-01-31,SKU310,ANZ-South,98
2024-01-31,SKU310,ANZ-East,78
2024-01-31,SKU310,ANZ-West,86
2024-02-01,SKU100,ANZ-North,404
2024-02-01,SKU100,ANZ-South,291
2024-02-01,SKU100,ANZ-East,310
2024-02-01,SKU100,ANZ-West,441
2024-02-01,SKU110,ANZ-North,268
2024-02-01,SKU110,ANZ-South,207
2024-02-01,SKU110,ANZ-East,163
2024-02-01,SKU110,ANZ-West,216
2024-02-01,SKU200,ANZ-North,158
2024-02-01,SKU200,ANZ-South,169
2024-02-01,SKU200,ANZ-East,160
2024-02-01,SKU200,ANZ-West,175
2024-02-01,SKU210,ANZ-North,154
2024-02-01,SKU210,ANZ-South,128
2024-02-01,SKU210,ANZ-East,158
2024-02-01,SKU210,ANZ-West,138
2024-02-01,SKU300,ANZ-North,94
2024-02-01,SKU300,ANZ-South,99
2024-02-01,SKU300,ANZ-East,101
2024-02-01,SKU300,ANZ-West,86
2024-02-01,SKU310,ANZ-North,91
2024-02-01,SKU310,ANZ-South,97
2024-02-01,SKU310,ANZ-East,100
2024-02-01,SKU310,ANZ-West,94
2024-02-02,SKU100,ANZ-North,360
2024-02-02,SKU100,ANZ-South,338
2024-02-02,SKU100,ANZ-East,375
2024-02-02,SKU100,ANZ-West,297
2024-02-02,SKU110,ANZ-North,218
2024-02-02,SKU110,ANZ-South,297
2024-02-02,SKU110,ANZ-East,235
2024-02-02,SKU110,ANZ-West,233
2024-02-02,SKU200,ANZ-North,138
2024-02-02,SKU200,ANZ-South,141
2024-02-02,SKU200,ANZ-East,163
2024-02-02,SKU200,ANZ-West,144
2024-02-02,SKU210,ANZ-North,140
2024-02-02,SKU210,ANZ-South,133
2024-02-02,SKU210,ANZ-East,142
2024-02-02,SKU210,ANZ-West,124
2024-02-02,SKU300,ANZ-North,134
2024-02-02,SKU300,ANZ-South,95
2024-02-02,SKU300,ANZ-East,104
2024-02-02,SKU300,ANZ-West,115
2024-02-02,SKU310,ANZ-North,97
2024-02-02,SKU310,ANZ-South,92
2024-02-02,SKU310,ANZ-East,95
2024-02-02,SKU310,ANZ-West,84
2024-02-03,SKU100,ANZ-North,359
2024-02-03,SKU100,ANZ-South,369
2024-02-03,SKU100,ANZ-East,327
2024-02-03,SKU100,ANZ-West,391
2024-02-03,SKU110,ANZ-North,257
2024-02-03,SKU110,ANZ-South,246
2024-02-03,SKU110,ANZ-East,253
2024-02-03,SKU110,ANZ-West,201
2024-02-03,SKU200,ANZ-North,149
2024-02-03,SKU200,ANZ-South,190
2024-02-03,SKU200,ANZ-East,180
2024-02-03,SKU200,ANZ-West,133
2024-02-03,SKU210,ANZ-North,130
2024-02-03,SKU210,ANZ-South,122
2024-02-03,SKU210,ANZ-East,120
2024-02-03,SKU210,ANZ-West,133
2024-02-03,SKU300,ANZ-North,119
2024-02-03,SKU300,ANZ-South,111
2024-02-03,SKU300,ANZ-East,81
2024-02-03,SKU300,ANZ-West,94
2024-02-03,SKU310,ANZ-North,97
2024-02-03,SKU310,ANZ-South,97
2024-02-03,SKU310,ANZ-East,91
2024-02-03,SKU310,ANZ-West,81
2024-02-04,SKU100,ANZ-North,350
2024-02-04,SKU100,ANZ-South,416
2024-02-04,SKU100,ANZ-East,316
2024-02-04,SKU100,ANZ-West,322
2024-02-04,SKU110,ANZ-North,249
2024-02-04,SKU110,ANZ-South,239
2024-02-04,SKU110,ANZ-East,279
2024-02-04,SKU110,ANZ-West,253
2024-02-04,SKU200,ANZ-North,150
2024-02-04,SKU200,ANZ-South,205
2024-02-04,SKU200,ANZ-East,172
2024-02-04,SKU200,ANZ-West,163
2024-02-04,SKU210,ANZ-North,135
2024-02-04,SKU210,ANZ-South,120
2024-02-04,SKU210,ANZ-East,162
2024-02-04,SKU210,ANZ-West,152
2024-02-04,SKU300,ANZ-North,94
2024-02-04,SKU300,ANZ-South,99
2024-02-04,SKU300,ANZ-East,102
2024-02-04,SKU300,ANZ-West,110
2024-02-04,SKU310,ANZ-North,85
2024-02-04,SKU310,ANZ-South,91
2024-02-04,SKU310,ANZ-East,83
2024-02-04,SKU310,ANZ-West,87
2024-02-05,SKU100,ANZ-North,336
2024-02-05,SKU100,ANZ-South,321
2024-02-05,SKU100,ANZ-East,261
2024-02-05,SKU100,ANZ-West,329
2024-02-05,SKU110,ANZ-North,216
2024-02-05,SKU110,ANZ-South,255
2024-02-05,SKU110,ANZ-East,228
2024-02-05,SKU110,ANZ-West,235
2024-02-05,SKU200,ANZ-North,147
2024-02-05,SKU200,ANZ-South,156
2024-02-05,SKU200,ANZ-East,175
2024-02-05,SKU200,ANZ-West,153
2024-02-05,SKU210,ANZ-North,99
2024-02-05,SKU210,ANZ-South,143
2024-02-05,SKU210,ANZ-East,127
2024-02-05,SKU210,ANZ-West,143
2024-02-05,SKU300,ANZ-North,103
2024-02-05,SKU300,ANZ-South,138
2024-02-05,SKU300,ANZ-East,96
2024-02-05,SKU300,ANZ-West,122
2024-02-05,SKU310,ANZ-North,84
2024-02-05,SKU310,ANZ-South,102
2024-02-05,SKU310,ANZ-East,92
2024-02-05,SKU310,ANZ-West,122
2024-02-06,SKU100,ANZ-North,337
2024-02-06,SKU100,ANZ-South,362
2024-02-06,SKU100,ANZ-East,410
2024-02-06,SKU100,ANZ-West,337
2024-02-06,SKU110,ANZ-North,209
2024-02-06,SKU110,ANZ-South,218
2024-02-06,SKU110,ANZ-East,193
2024-02-06,SKU110,ANZ-West,263
2024-02-06,SKU200,ANZ-North,142
2024-02-06,SKU200,ANZ-South,132
2024-02-06,SKU200,ANZ-East,139
2024-02-06,SKU200,ANZ-West,172
2024-02-06,SKU210,ANZ-North,139
2024-02-06,SKU210,ANZ-South,126
2024-02-06,SKU210,ANZ-East,109
2024-02-06,SKU210,ANZ-West,137
2024-02-06,SKU300,ANZ-North,130
2024-02-06,SKU300,ANZ-South,130
2024-02-06,SKU300,ANZ-East,105
2024-02-06,SKU300,ANZ-West,100
2024-02-06,SKU310,ANZ-North,101
2024-02-06,SKU310,ANZ-South,106
2024-02-06,SKU310,ANZ-East,108
2024-02-06,SKU310,ANZ-West,89
2024-02-07,SKU100,ANZ-North,341
2024-02-07,SKU100,ANZ-South,403
2024-02-07,SKU100,ANZ-East,397
2024-02-07,SKU100,ANZ-West,331
2024-02-07,SKU110,ANZ-North,224
2024-02-07,SKU110,ANZ-South,255
2024-02-07,SKU110,ANZ-East,237
2024-02-07,SKU110,ANZ-West,268
2024-02-07,SKU200,ANZ-North,144
2024-02-07,SKU200,ANZ-South,210
2024-02-07,SKU200,ANZ-East,155
2024-02-07,SKU200,ANZ-West,198
2024-02-07,SKU210,ANZ-North,128
2024-02-07,SKU210,ANZ-South,113
2024-02-07,SKU210,ANZ-East,137
2024-02-07,SKU210,ANZ-West,130
2024-02-07,SKU300,ANZ-North,124
2024-02-07,SKU300,ANZ-South,96
2024-02-07,SKU300,ANZ-East,79
2024-02-07,SKU300,ANZ-West,76
2024-02-07,SKU310,ANZ-North,102
2024-02-07,SKU310,ANZ-South,100
2024-02-07,SKU310,ANZ-East,96
2024-02-07,SKU310,ANZ-West,79
2024-02-08,SKU100,ANZ-North,375
2024-02-08,SKU100,ANZ-South,420
2024-02-08,SKU100,ANZ-East,300
2024-02-08,SKU100,ANZ-West,318
2024-02-08,SKU110,ANZ-North,233
2024-02-08,SKU110,ANZ-South,239
2024-02-08,SKU110,ANZ-East,261
2024-02-08,SKU110,ANZ-West,211
2024-02-08,SKU200,ANZ-North,148
2024-02-08,SKU200,ANZ-South,157
2024-02-08,SKU200,ANZ-East,165
2024-02-08,SKU200,ANZ-West,154
2024-02-08,SKU210,ANZ-North,137
2024-02-08,SKU210,ANZ-South,125
2024-02-08,SKU210,ANZ-East,119
2024-02-08,SKU210,ANZ-West,112
2024-02-08,SKU300,ANZ-North,95
2024-02-08,SKU300,ANZ-South,104
2024-02-08,SKU300,ANZ-East,112
2024-02-08,SKU300,ANZ-West,106
2024-02-08,SKU310,ANZ-North,102
2024-02-08,SKU310,ANZ-South,101
2024-02-08,SKU310,ANZ-East,86
2024-02-08,SKU310,ANZ-West,64
2024-02-09,SKU100,ANZ-North,324
2024-02-09,SKU100,ANZ-South,393
2024-02-09,SKU100,ANZ-East,398
2024-02-09,SKU100,ANZ-West,264
2024-02-09,SKU110,ANZ-North,200
2024-02-09,SKU110,ANZ-South,249
2024-02-09,SKU110,ANZ-East,210
2024-02-09,SKU110,ANZ-West,244
2024-02-09,SKU200,ANZ-North,150
2024-02-09,SKU200,ANZ-South,146
2024-02-09,SKU200,ANZ-East,150
2024-02-09,SKU200,ANZ-West,136
2024-02-09,SKU210,ANZ-North,145
2024-02-09,SKU210,ANZ-South,131
2024-02-09,SKU210,ANZ-East,143
2024-02-09,SKU210,ANZ-West,142
2024-02-09,SKU300,ANZ-North,81
2024-02-09,SKU300,ANZ-South,129
2024-02-09,SKU300,ANZ-East,111
2024-02-09,SKU300,ANZ-West,82
2024-02-09,SKU310,ANZ-North,85
2024-02-09,SKU310,ANZ-South,89
2024-02-09,SKU310,ANZ-East,79
2024-02-09,SKU310,ANZ-West,106
2024-02-10,SKU100,ANZ-North,318
2024-02-10,SKU100,ANZ-South,351
2024-02-10,SKU100,ANZ-East,347
2024-02-10,SKU100,ANZ-West,380
2024-02-10,SKU110,ANZ-North,243
2024-02-10,SKU110,ANZ-South,199
2024-02-10,SKU110,ANZ-East,246
2024-02-10,SKU110,ANZ-West,262
2024-02-10,SKU200,ANZ-North,182
2024-02-10,SKU200,ANZ-South,158
2024-02-10,SKU200,ANZ-East,164
2024-02-10,SKU200,ANZ-West,152
2024-02-10,SKU210,ANZ-North,110
2024-02-10,SKU210,ANZ-South,119
2024-02-10,SKU210,ANZ-East,130
2024-02-10,SKU210,ANZ-West,130
2024-02-10,SKU300,ANZ-North,102
2024-02-10,SKU300,ANZ-South,107
2024-02-10,SKU300,ANZ-East,112
2024-02-10,SKU300,ANZ-West,87
2024-02-10,SKU310,ANZ-North,96
2024-02-10,SKU310,ANZ-South,95
2024-02-10,SKU310,ANZ-East,101
2024-02-10,SKU310,ANZ-West,99
2024-02-11,SKU100,ANZ-North,333
2024-02-11,SKU100,ANZ-South,299
2024-02-11,SKU100,ANZ-East,381
2024-02-11,SKU100,ANZ-West,425
2024-02-11,SKU110,ANZ-North,265
2024-02-11,SKU110,ANZ-South,210
2024-02-11,SKU110,ANZ-East,216
2024-02-11,SKU110,ANZ-West,168
2024-02-11,SKU200,ANZ-North,125
2024-02-11,SKU200,ANZ-South,141
2024-02-11,SKU200,ANZ-East,139
2024-02-11,SKU200,ANZ-West,176
2024-02-11,SKU210,ANZ-North,153
2024-02-11,SKU210,ANZ-South,129
2024-02-11,SKU210,ANZ-East,124
2024-02-11,SKU210,ANZ-West,120
2024-02-11,SKU300,ANZ-North,123
2024-02-11,SKU300,ANZ-South,120
2024-02-11,SKU300,ANZ-East,87
2024-02-11,SKU300,ANZ-West,124
2024-02-11,SKU310,ANZ-North,108
2024-02-11,SKU310,ANZ-South,94
2024-02-11,SKU310,ANZ-East,81
2024-02-11,SKU310,ANZ-West,98
2024-02-12,SKU100,ANZ-North,326
2024-02-12,SKU100,ANZ-South,351
2024-02-12,SKU100,ANZ-East,438
2024-02-12,SKU100,ANZ-West,347
2024-02-12,SKU110,ANZ-North,239
2024-02-12,SKU110,ANZ-South,232
2024-02-12,SKU110,ANZ-East,226
2024-02-12,SKU110,ANZ-West,221
2024-02-12,SKU200,ANZ-North,164
2024-02-12,SKU200,ANZ-South,152
2024-02-12,SKU200,ANZ-East,157
2024-02-12,SKU200,ANZ-West,144
2024-02-12,SKU210,ANZ-North,130
2024-02-12,SKU210,ANZ-South,151
2024-02-12,SKU210,ANZ-East,158
2024-02-12,SKU210,ANZ-West,138
2024-02-12,SKU300,ANZ-North,126
2024-02-12,SKU300,ANZ-South,81
2024-02-12,SKU300,ANZ-East,83
2024-02-12,SKU300,ANZ-West,81
2024-02-12,SKU310,ANZ-North,80
2024-02-12,SKU310,ANZ-South,84
2024-02-12,SKU310,ANZ-East,87
2024-02-12,SKU310,ANZ-West,92
2024-02-13,SKU100,ANZ-North,276
2024-02-13,SKU100,ANZ-South,388
2024-02-13,SKU100,ANZ-East,400
2024-02-13,SKU100,ANZ-West,346
2024-02-13,SKU110,ANZ-North,220
2024-02-13,SKU110,ANZ-South,254
2024-02-13,SKU110,ANZ-East,193
2024-02-13,SKU110,ANZ-West,221
2024-02-13,SKU200,ANZ-North,139
2024-02-13,SKU200,ANZ-South,130
2024-02-13,SKU200,ANZ-East,151
2024-02-13,SKU200,ANZ-West,171
2024-02-13,SKU210,ANZ-North,181
2024-02-13,SKU210,ANZ-South,134
2024-02-13,SKU210,ANZ-East,143
2024-02-13,SKU210,ANZ-West,130
2024-02-13,SKU300,ANZ-North,106
2024-02-13,SKU300,ANZ-South,97
2024-02-13,SKU300,ANZ-East,88
2024-02-13,SKU300,ANZ-West,97
2024-02-13,SKU310,ANZ-North,103
2024-02-13,SKU310,ANZ-South,68
2024-02-13,SKU310,ANZ-East,98
2024-02-13,SKU310,ANZ-West,82
2024-02-14,SKU100,ANZ-North,390
2024-02-14,SKU100,ANZ-South,289
2024-02-14,SKU100,ANZ-East,421
2024-02-14,SKU100,ANZ-West,339
2024-02-14,SKU110,ANZ-North,257
2024-02-14,SKU110,ANZ-South,236
2024-02-14,SKU110,ANZ-East,250
2024-02-14,SKU110,ANZ-West,235
2024-02-14,SKU200,ANZ-North,129
2024-02-14,SKU200,ANZ-South,159
2024-02-14,SKU200,ANZ-East,185
2024-02-14,SKU200,ANZ-West,185
2024-02-14,SKU210,ANZ-North,125
2024-02-14,SKU210,ANZ-South,98
2024-02-14,SKU210,ANZ-East,132
2024-02-14,SKU210,ANZ-West,150
2024-02-14,SKU300,ANZ-North,104
2024-02-14,SKU300,ANZ-South,89
2024-02-14,SKU300,ANZ-East,93
2024-02-14,SKU300,ANZ-West,107
2024-02-14,SKU310,ANZ-North,68
2024-02-14,SKU310,ANZ-South,99
2024-02-14,SKU310,ANZ-East,94
2024-02-14,SKU310,ANZ-West,92
2024-02-15,SKU100,ANZ-North,371
2024-02-15,SKU100,ANZ-South,336
2024-02-15,SKU100,ANZ-East,403
2024-02-15,SKU100,ANZ-West,335
2024-02-15,SKU110,ANZ-North,224
2024-02-15,SKU110,ANZ-South,165
2024-02-15,SKU110,ANZ-East,235
2024-02-15,SKU110,ANZ-West,273
2024-02-15,SKU200,ANZ-North,150
2024-02-15,SKU200,ANZ-South,137
2024-02-15,SKU200,ANZ-East,178
2024-02-15,SKU200,ANZ-West,166
2024-02-15,SKU210,ANZ-North,148
2024-02-15,SKU210,ANZ-South,123
2024-02-15,SKU210,ANZ-East,129
2024-02-15,SKU210,ANZ-West,98
2024-02-15,SKU300,ANZ-North,83
2024-02-15,SKU300,ANZ-South,112
2024-02-15,SKU300,ANZ-East,93
2024-02-15,SKU300,ANZ-West,101
2024-02-15,SKU310,ANZ-North,94
2024-02-15,SKU310,ANZ-South,78
2024-02-15,SKU310,ANZ-East,105
2024-02-15,SKU310,ANZ-West,69
2024-02-16,SKU100,ANZ-North,326
2024-02-16,SKU100,ANZ-South,347
2024-02-16,SKU100,ANZ-East,353
2024-02-16,SKU100,ANZ-West,345
2024-02-16,SKU110,ANZ-North,239
2024-02-16,SKU110,ANZ-South,288
2024-02-16,SKU110,ANZ-East,218
2024-02-16,SKU110,ANZ-West,288
2024-02-16,SKU200,ANZ-North,184
2024-02-16,SKU200,ANZ-South,171
2024-02-16,SKU200,ANZ-East,159
2024-02-16,SKU200,ANZ-West,156
2024-02-16,SKU210,ANZ-North,131
2024-02-16,SKU210,ANZ-South,109
2024-02-16,SKU210,ANZ-East,150
2024-02-16,SKU210,ANZ-West,139
2024-02-16,SKU300,ANZ-North,100
2024-02-16,SKU300,ANZ-South,105
2024-02-16,SKU300,ANZ-East,107
2024-02-16,SKU300,ANZ-West,89
2024-02-16,SKU310,ANZ-North,109
2024-02-16,SKU310,ANZ-South,72
2024-02-16,SKU310,ANZ-East,115
2024-02-16,SKU310,ANZ-West,66
2024-02-17,SKU100,ANZ-North,398
2024-02-17,SKU100,ANZ-South,393
2024-02-17,SKU100,ANZ-East,428
2024-02-17,SKU100,ANZ-West,372
2024-02-17,SKU110,ANZ-North,240
2024-02-17,SKU110,ANZ-South,264
2024-02-17,SKU110,ANZ-East,212
2024-02-17,SKU110,ANZ-West,233
2024-02-17,SKU200,ANZ-North,160
2024-02-17,SKU200,ANZ-South,151
2024-02-17,SKU200,ANZ-East,119
2024-02-17,SKU200,ANZ-West,164
2024-02-17,SKU210,ANZ-North,157
2024-02-17,SKU210,ANZ-South,162
2024-02-17,SKU210,ANZ-East,130
2024-02-17,SKU210,ANZ-West,134
2024-02-17,SKU300,ANZ-North,96
2024-02-17,SKU300,ANZ-South,142
2024-02-17,SKU300,ANZ-East,100
2024-02-17,SKU300,ANZ-West,92
2024-02-17,SKU310,ANZ-North,86
2024-02-17,SKU310,ANZ-South,97
2024-02-17,SKU310,ANZ-East,92
2024-02-17,SKU310,ANZ-West,57
2024-02-18,SKU100,ANZ-North,420
2024-02-18,SKU100,ANZ-South,330
2024-02-18,SKU100,ANZ-East,314
2024-02-18,SKU100,ANZ-West,362
2024-02-18,SKU110,ANZ-North,308
2024-02-18,SKU110,ANZ-South,195
2024-02-18,SKU110,ANZ-East,261
2024-02-18,SKU110,ANZ-West,243
2024-02-18,SKU200,ANZ-North,181
2024-02-18,SKU200,ANZ-South,162
2024-02-18,SKU200,ANZ-East,167
2024-02-18,SKU200,ANZ-West,148
2024-02-18,SKU210,ANZ-North,172
2024-02-18,SKU210,ANZ-South,103
2024-02-18,SKU210,ANZ-East,146
2024-02-18,SKU210,ANZ-West,119
2024-02-18,SKU300,ANZ-North,94
2024-02-18,SKU300,ANZ-South,87
2024-02-18,SKU300,ANZ-East,86
2024-02-18,SKU300,ANZ-West,100
2024-02-18,SKU310,ANZ-North,96
2024-02-18,SKU310,ANZ-South,80
2024-02-18,SKU310,ANZ-East,96
2024-02-18,SKU310,ANZ-West,86
2024-02-19,SKU100,ANZ-North,307
2024-02-19,SKU100,ANZ-South,354
2024-02-19,SKU100,ANZ-East,346
2024-02-19,SKU100,ANZ-West,317
2024-02-19,SKU110,ANZ-North,221
2024-02-19,SKU110,ANZ-South,314
2024-02-19,SKU110,ANZ-East,217
2024-02-19,SKU110,ANZ-West,273
2024-02-19,SKU200,ANZ-North,158
2024-02-19,SKU200,ANZ-South,136
2024-02-19,SKU200,ANZ-East,165
2024-02-19,SKU200,ANZ-West,126
2024-02-19,SKU210,ANZ-North,141
2024-02-19,SKU210,ANZ-South,123
2024-02-19,SKU210,ANZ-East,155
2024-02-19,SKU210,ANZ-West,138
2024-02-19,SKU300,ANZ-North,114
2024-02-19,SKU300,ANZ-South,87
2024-02-19,SKU300,ANZ-East,118
2024-02-19,SKU300,ANZ-West,82
2024-02-19,SKU310,ANZ-North,63
2024-02-19,SKU310,ANZ-South,109
2024-02-19,SKU310,ANZ-East,91
2024-02-19,SKU310,ANZ-West,116
2024-02-20,SKU100,ANZ-North,306
2024-02-20,SKU100,ANZ-South,342
2024-02-20,SKU100,ANZ-East,378
2024-02-20,SKU100,ANZ-West,350
2024-02-20,SKU110,ANZ-North,251
2024-02-20,SKU110,ANZ-South,302
2024-02-20,SKU110,ANZ-East,221
2024-02-20,SKU110,ANZ-West,253
2024-02-20,SKU200,ANZ-North,214
2024-02-20,SKU200,ANZ-South,136
2024-02-20,SKU200,ANZ-East,190
2024-02-20,SKU200,ANZ-West,139
2024-02-20,SKU210,ANZ-North,153
2024-02-20,SKU210,ANZ-South,156
2024-02-20,SKU210,ANZ-East,158
2024-02-20,SKU210,ANZ-West,155
2024-02-20,SKU300,ANZ-North,109
2024-02-20,SKU300,ANZ-South,100
2024-02-20,SKU300,ANZ-East,113
2024-02-20,SKU300,ANZ-West,91
2024-02-20,SKU310,ANZ-North,95
2024-02-20,SKU310,ANZ-South,104
2024-02-20,SKU310,ANZ-East,64
2024-02-20,SKU310,ANZ-West,96
2024-02-21,SKU100,ANZ-North,324
2024-02-21,SKU100,ANZ-South,368
2024-02-21,SKU100,ANZ-East,300
2024-02-21,SKU100,ANZ-West,384
2024-02-21,SKU110,ANZ-North,214
2024-02-21,SKU110,ANZ-South,255
2024-02-21,SKU110,ANZ-East,239
2024-02-21,SKU110,ANZ-West,221
2024-02-21,SKU200,ANZ-North,162
2024-02-21,SKU200,ANZ-South,167
2024-02-21,SKU200,ANZ-East,139
2024-02-21,SKU200,ANZ-West,161
2024-02-21,SKU210,ANZ-North,154
2024-02-21,SKU210,ANZ-South,157
2024-02-21,SKU210,ANZ-East,116
2024-02-21,SKU210,ANZ-West,141
2024-02-21,SKU300,ANZ-North,99
2024-02-21,SKU300,ANZ-South,124
2024-02-21,SKU300,ANZ-East,81
2024-02-21,SKU300,ANZ-West,89
2024-02-21,SKU310,ANZ-North,70
2024-02-21,SKU310,ANZ-South,83
2024-02-21,SKU310,ANZ-East,110
2024-02-21,SKU310,ANZ-West,89
2024-02-22,SKU100,ANZ-North,335
2024-02-22,SKU100,ANZ-South,298
2024-02-22,SKU100,ANZ-East,430
2024-02-22,SKU100,ANZ-West,349
2024-02-22,SKU110,ANZ-North,257
2024-02-22,SKU110,ANZ-South,256
2024-02-22,SKU110,ANZ-East,203
2024-02-22,SKU110,ANZ-West,215
2024-02-22,SKU200,ANZ-North,150
2024-02-22,SKU200,ANZ-South,162
2024-02-22,SKU200,ANZ-East,160
2024-02-22,SKU200,ANZ-West,141
2024-02-22,SKU210,ANZ-North,127
2024-02-22,SKU210,ANZ-South,163
2024-02-22,SKU210,ANZ-East,160
2024-02-22,SKU210,ANZ-West,163
2024-02-22,SKU300,ANZ-North,90
2024-02-22,SKU300,ANZ-South,101
2024-02-22,SKU300,ANZ-East,88
2024-02-22,SKU300,ANZ-West,116
2024-02-22,SKU310,ANZ-North,99
2024-02-22,SKU310,ANZ-South,88
2024-02-22,SKU310,ANZ-East,84
2024-02-22,SKU310,ANZ-West,86
2024-02-23,SKU100,ANZ-North,360
2024-02-23,SKU100,ANZ-South,325
2024-02-23,SKU100,ANZ-East,392
2024-02-23,SKU100,ANZ-West,357
2024-02-23,SKU110,ANZ-North,218
2024-02-23,SKU110,ANZ-South,197
2024-02-23,SKU110,ANZ-East,213
2024-02-23,SKU110,ANZ-West,200
2024-02-23,SKU200,ANZ-North,152
2024-02-23,SKU200,ANZ-South,122
2024-02-23,SKU200,ANZ-East,174
2024-02-23,SKU200,ANZ-West,195
2024-02-23,SKU210,ANZ-North,105
2024-02-23,SKU210,ANZ-South,114
2024-02-23,SKU210,ANZ-East,131
2024-02-23,SKU210,ANZ-West,137
2024-02-23,SKU300,ANZ-North,104
2024-02-23,SKU300,ANZ-South,128
2024-02-23,SKU300,ANZ-East,80
2024-02-23,SKU300,ANZ-West,128
2024-02-23,SKU310,ANZ-North,86
2024-02-23,SKU310,ANZ-South,118
2024-02-23,SKU310,ANZ-East,90
2024-02-23,SKU310,ANZ-West,72
2024-02-24,SKU100,ANZ-North,357
2024-02-24,SKU100,ANZ-South,362
2024-02-24,SKU100,ANZ-East,459
2024-02-24,SKU100,ANZ-West,320
2024-02-24,SKU110,ANZ-North,264
2024-02-24,SKU110,ANZ-South,245
2024-02-24,SKU110,ANZ-East,232
2024-02-24,SKU110,ANZ-West,273
2024-02-24,SKU200,ANZ-North,157
2024-02-24,SKU200,ANZ-South,166
2024-02-24,SKU200,ANZ-East,160
2024-02-24,SKU200,ANZ-West,186
2024-02-24,SKU210,ANZ-North,152
2024-02-24,SKU210,ANZ-South,129
2024-02-24,SKU210,ANZ-East,141
2024-02-24,SKU210,ANZ-West,158
2024-02-24,SKU300,ANZ-North,116
2024-02-24,SKU300,ANZ-South,89
2024-02-24,SKU300,ANZ-East,116
2024-02-24,SKU300,ANZ-West,121
2024-02-24,SKU310,ANZ-North,87
2024-02-24,SKU310,ANZ-South,79
2024-02-24,SKU310,ANZ-East,108
2024-02-24,SKU310,ANZ-West,92
2024-02-25,SKU100,ANZ-North,321
2024-02-25,SKU100,ANZ-South,375
2024-02-25,SKU100,ANZ-East,330
2024-02-25,SKU100,ANZ-West,371
2024-02-25,SKU110,ANZ-North,239
2024-02-25,SKU110,ANZ-South,263
2024-02-25,SKU110,ANZ-East,245
2024-02-25,SKU110,ANZ-West,202
2024-02-25,SKU200,ANZ-North,155
2024-02-25,SKU200,ANZ-South,148
2024-02-25,SKU200,ANZ-East,135
